tweet,sentiment
I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL,neg
Kinda bummed that I`m gonna miss `s return to BG. Now I`ll never know what it`s like to make love to _gunn.,neg
- Man I miss this truck so much!  had to return it cause it was 687.00 a month and 236.00 ins a month on it : ...,neg
thinking i cant handle my life like this anymore... almost seems as if suicides the answer... unfortunately.,neg
"The Aila Cyclone left my house in Calcutta with a broken sunshade, balcony and a huge branch of tree thru our bathroom window.....",neg
i am waaayyyy hungry!  oh fyi my work email is down again BLAH!,neg
omg me 2 !! Haha i was half an hour late 4 work whoops !! Hahaha i h8 workin sat mornins,neg
I would of won that contest if I weren`t to have chickened out,neg
Today`s ABA has been full of emotional tears  #ASD #autism some days are harder than others.  Its hard to not intervene  poor baby,neg
if its too hard go to ur guy peicing person and he shoud change it cause mine be hard to change to,neg
"i really really hate biology , u______________________u",neg
Listened to it again coz you reminded me. This is so depressing.  ?,neg
-  hate when my PARKED car gets hit,neg
"bah, i h8 waking up",neg
"Playing with the munchkin today, talking cakes and getting ready for a yard sale tomorrow. Not looking forward to that",neg
"yeah i know hun, spammers seem to move fast though, already had two in first few minutes of posting.  Block `em",neg
bruise on knee will make it hard to skate tomorrow.,neg
went to see the dentist. can`t eat and im starving. really sucks.  and ist`s painful.,neg
Rain rain go away,neg
In the middle of breakfast the school called.Yep...back to get Shey...AGAIN.3rd migraine this week or maybe one that never went away,neg
"Oh noes, Not Your Average Joes in Lexington is closing!  Sad",neg
looks can be deceiving,neg
Sad. I don`t know what to do with my life. Everything I have done since the age of 16 has been towards healthcare and nursing,neg
nooooo its raining......had 2 leave the beach,neg
Ohh poor girl  I`ll email her... I am relying on you being here in October Mr!!,neg
my son got stung by a bug for the first time  his little finger is slightly swollen.,neg
Screen On The Green started yesterday!!!ahhh! i missed it!,neg
_sb I killed my furby tooo,neg
doesn`t want to go to work....,neg
"never thought i`d say this, but i miss my 9-5 job, the commute, my cubicle, free food & coffee and being downtown. why did i quit?",neg
I dint dump anyone. It`s always me who gets dumped and blamed. That`s why I don`t believe in relationships. #twpp,neg
"has the urge to go shopping.hmmm but i`ve got no money,how?",neg
aww sorry to hear you are having a bad time. Remember: this too shall pass,neg
#jonaswebcast i just missed it!!!!,neg
"Sorry.  I`m a squirrellist, and I only talk to black or sliver squirrels.",neg
My moms Season 3 of Weeds got burnt up in a family friends mobile home.,neg
...And omg whats this dirty letter from Danny everyones been on about? Its absolutely none of my business but I still feel left out lol,neg
listening to AM- teddy picker  She saw it and she grabbed it and it wasn`t what it seemed,neg
maybe used to have. Besides without AC it`s too hot to sleep,neg
i cannot sleep due to watching UKTV food. its keeps my cravings at bay. i think my bodies guna ache tomro,neg
"OK, when will this post RNY girl learn; rich sugary food is a BAD idea! No more golden graham bars out of the vending machine. Bleck!",neg
-- That`s got to be hard. My parents have been apart most of their marriage  For 6 months this year t &I will be 10K mi apart,neg
It`s 10.30pm on a Friday night and I`m going to bed. How pathetic.,neg
whys your cat in pain?,neg
None of the people I talk to in my P.E. class are here  I`m going to be so bored all period.,neg
nope im nott! i was planning on doing but my aunties come over from america and we`re havin this big family meal so i cant  ****,neg
Hate I am going to miss the tweet up this weekend,neg
"Oh no matey, did you get ill?  It would be a bit mean of Suzi to be calling you chicken scabs if you`re not!",neg
YES. i am thinking of staying in the office until it`s slightly less RIDICULOUSLY HOT,neg
not helping!,neg
_E Aw. well im sorry you don`t like July for those reasons,neg
lmao im stupid just felt like sayin tyaï¿½ in my red caf vioce..nite ya`ll,neg
_Dew tokens haven`t been working for me all day....,neg
"Far too sick to sing.  I`ve got a post nasal drip and a sore throat, just sent my sorry I won`t be there email",neg
Creased my nikes!!  ohh well...,neg
"First impression of Silverlight: sadly, based on what I saw today, it`s quite problematic",neg
nope  het is LOST&found he ;-),neg
bored out of my mind,neg
"Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha",neg
lol exams i didn`t go to mcast or other school i finished form 5 and that`s it soo disappointed in myself,neg
"thx, I was aware,  2 day festival -multi bands - but GA I can`t do any more.  Must wait for a sit down concert",neg
Gourmet pizza = BLEH. Pizza is SUPPOSED to be greasy and filthy. You can`t eat pizza that`s been prepared by a chef.,neg
"Uggh everything, I`m sending you!!! I keep sending it to my Twitter. So I have to forward it to you!!! I suck at life",neg
I kinda want to smack that darn skeleton though.,neg
aaawww im soooOOooo tired today.. i dont feel good.. i dont wanna go to work wah..  but yeah im goin to work in a few mins. til closing..,neg
"can`t find my trusty hair tie  My hair will spill all over the place when I run!Mom`s bands doesn`t work for me,normal ones hurt.(((",neg
_mactastic I dunno ;p How`d I end up waking up at 2 am? It`s a mysterious world,neg
thinking of you   why we canï¿½t control our thoughts?,neg
I`ve got a dentist`s appointment soon!  The drill feels like I`ve got my brain in a blender - not looking forward to it,neg
feeling sick and wondering if I should get out of bed to go throw up or just go to sleep...,neg
holy ****. where did all my time go? =/ gta4 has sucked away my life.. and wasted a whole week! ...i wish i had more self control,neg
Have decided I just can`t stand `s Alltop spam any longer.,neg
trying to finish my ****-ignment.please god help me to finish it,neg
It just had to rain on me almost a perfect day now my clothes are wet,neg
I can`t keep it,neg
"I saw slater on some MTV show, So you think you wanna dance with slater or some **** like that. Where`s Kelly Kapowski",neg
Bah a coworker ran into work late and her bag smacked into my knee  it really hurts now,neg
"_of_max Sadly, no. Now David Tennant has left I don`t particularly want the job anyway",neg
_Kel_17 ehh carnt stand hot weather,neg
I don`t like the possibility of the left side of my brain hurting because of the thing called a VP shunt and possible death,neg
"Boys are stupid, throw rocks at them",neg
"No, but I missed you",neg
[BBC] Malaria parasites becoming resistant to drugs~ this is really not good as Malaria affects so many people,neg
yup .. sad eh .. Betty man .. it should have been betty,neg
Work around the house  boo,neg
I don`t do very good at funerals. Crying is way 2 contagious for me,neg
"Aw ****! My iPod has a thin, gray line across the screen! Didn`t drop it - I take good care of it. How long before it dies?",neg
Sometimes I could swear I really am insane.,neg
why im not sleeping  !!,neg
There`s like no one I ACTUALLY know on this shizz! Am dum diggin` it,neg
Picked up Luna from the vet. She looks like she`s been crying  I`m not kidding. Her lashes are wet and she has tear trails. My poor bebe!,neg
"Living down @ Alki without off-street parking BLOWS. 3:30p & there is no parking. Wkds are the worst, feel like a hostage.",neg
It`s Star Wars day?! Urgh I`m gonna have to get the videos out,neg
I am so sorry!!  That really sucks,neg
Hm. Have you ever realized how incredibly over-rated Tokio Hotel is becoming? It makes me sad.,neg
lost my keys at the mall... took me 45 mins to find them,neg
#fieldnotes I ordered some on the 8th and they still haven`t arrived. 3 weeks and still no books,neg
I really need to invest in an elliptical machine... Running with shin splints sucks!!,neg
"well, I took it in early `00, graduated in `01. we were the final stage guinea pigs  it seriously is a waste of time.",neg
Why is it that 'shipping & handleing' are soooo expensive??? It is more than 50% of my entire order! Not ordering yet.,neg
Ahh dang of course it had to do that  She better e-mail you back fast!,neg
for lack of having to go do my own hunt (lol) can you refresh my memory on which one is clue #2?,neg
_Molotov Go much bamboo? Would you like to attempt to structure a sentence that makes sense? Why did i fail english and others pass?,neg
revision...what fun...still I have thursday to do basically nothing,neg
..dat dude look crazy w/ dat hair on his face lmao ..stop it!! ..the old wrestlers went to TNA  thanks Vince ..these dudes are clowns lol,neg
I failed my maths exam today. fxxxmylife,neg
i hate it. it should just be english all day everyday,neg
"Have I ever told you I absolutly hate writing emails, status pdates are fine but emails have so much...finality...to them",neg
"Back on track with the transcription process. Still can`t stop my lappy overheating, though",neg
Sorting out Twitter issues....very frustrated that you can`t talk to someone and they respond slowly to issues - capacity the challenges,neg
Exactly! Silent treatment is a great torture method,neg
Stuck in awful traffic in the way to the wedding. Ceremony is supposed to start now. Ughhh.,neg
I`m stuck with BOO!!!! Jeeeez shoot me now,neg
Same! And big moths and wasps and just insects in general HAHA I hate them,neg
I want the rain to go away! There has been too much of it lately,neg
I am so sad... How come Pooch Hall from The Game has not accepted my friend request on Facebook Yet,neg
Yep! Tail between legs!,neg
My dad is trying to force me to learn to drive. I don`t like doing things I`m not good at in public,neg
why canceled your performance on Letterman? i`m So sad because it is less an option for you.,neg
"Everyone going to the hometown show is excited they get to go on Thames Street. I`M GONNA SEE THE ORIGINAL THAMES RIVER, ****. ohhhh.",neg
_2890 Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks,neg
"haha.. you were actually in violations of someone`s trademark?! okay..  Yeah, I went to bed at 4 and I had to be up at 6. :[",neg
Mad tired. But it`s the hols! I miss chomp chomp terribly!,neg
"YES!! I made the sign when i noticed it missing on Sunday! So far, no luck... It`s now Unlucky Japanese Cat...",neg
